Time,"Time Code","Country Name","Country Code","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita) [EN.GHG.CO2.PC.CE.AR5]","GDP per capita (current US$) [NY.GDP.PCAP.CD]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Current health expenditure per capita (current US$) [SH.XPD.CHEX.PC.CD]","Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC]","Mortality rate, infant (per 1,000 live births) [SP.DYN.IMRT.IN]","Population, total [SP.POP.TOTL]","School enrollment, primary (% gross) [SE.PRM.ENRR]"
2004,"YR2004","Kiribati","KIR","0.482905760524536","1083.2688987175","65.416","132.29045105","NA","44.9","96085","107.773559570312"
2004,"YR2004","Korea, Dem. People's Rep.","PRK","3.1550105065182","NA","69.294","NA","762.689897890092","26.8","24254943","NA"
2004,"YR2004","Korea, Rep.","KOR","10.8037309775721","17121.6301633201","77.6658536585366","764.49401855","7438.2958180706","4.7","48082519","100.176528930664"
2004,"YR2004","Kosovo","XKX","NA","NA","73.132","NA","1974.4641817714","30.3","1822773","NA"
2004,"YR2004","Kuwait","KWT","31.975599354755","27552.2827399787","76.7276829268293","649.42504883","17020.1917193555","10","2157320","106.364921569824"
2004,"YR2004","Kyrgyz Republic","KGZ","1.09912153729309","433.233873286","68.1536585365854","26.37302399","1417.90537489571","35.7","5104713","94.6500473022461"
2004,"YR2004","Lao PDR","LAO","0.217585848686857","409.296298284117","60.08","16.23278809","156.184436696528","75.6","5781626","108.649421691895"
2004,"YR2004","Latvia","LVA","3.51629297934446","6109.73265186817","72.0268292682927","393.29806519","2607.4599601789","9.2","2263122","105.490577697754"
2004,"YR2004","Lebanon","LBN","3.62889487678395","4600.68371412993","75.693","368.01425171","2186.42965560472","14.1","4599279","88.6836776733398"
2004,"YR2004","Lesotho","LSO","0.206480651443919","766.685820928242","44.039","41.18851089","NA","80.2","1971129","124.347053527832"
2004,"YR2004","Liberia","LBR","0.172701505151269","284.140223992458","55.949","16.7787571","NA","93.9","3156892","NA"
2004,"YR2004","Libya","LBY","9.27889988186574","5773.76333234281","71.21","200.83604431","3091.85100196228","18.8","5736693","108.333869934082"
2004,"YR2004","Liechtenstein","LIE","NA","100280.831356705","81.7707317073171","NA","NA","NA","34447","109.152221679688"
2004,"YR2004","Lithuania","LTU","3.86899905983728","6734.57487061946","71.9609756097561","366.95968628","3196.8493444771","7.5","3377075","103.970291137695"
2004,"YR2004","Luxembourg","LUX","25.9341402984097","76544.9170868473","79.1219512195122","5610.35351563","16300.1124220959","3.1","458095","99.0978927612305"
2004,"YR2004","Macao SAR, China","MAC","4.47503848691445","23407.1993692194","80.9926829268293","NA","NA","NA","454700","105.103332519531"
2004,"YR2004","Madagascar","MDG","0.0900701514214735","272.20074858856","60.168","14.29298973","50.62717503373","56.2","18606608","124.89672088623"
2004,"YR2004","Malawi","MWI","0.251729158048841","404.674248445428","51.073","15.94395351","NA","70.2","12500737","133.789779663086"
2004,"YR2004","Malaysia","MYS","6.71466646648273","4939.24851854427","74.027","153.86297607","2976.54823031225","6.6","25256772","96.0182037353516"
2004,"YR2004","Maldives","MDV","2.45145365329299","4070.2609459446","73.008","304.5932312","NA","21.8","301413","119.83869934082"
2004,"YR2004","Mali","MLI","0.0697657965035285","495.006294680645","53.253","21.72010231","NA","90.5","13102409","66.4467468261719"
2004,"YR2004","Malta","MLT","6.49665560174248","15212.1313438497","79.2536585365854","1227.28881836","4797.29258251343","6.1","401268","105.063079833984"
2004,"YR2004","Marshall Islands","MHL","0.00193083740418219","2566.08291015814","64.044","363.40332031","NA","33.5","51791","110.887100219727"
2004,"YR2004","Mauritania","MRT","0.518255187780793","823.554457141893","63.369","31.47280884","NA","55","2868664","88.9611282348633"
2004,"YR2004","Mauritius","MUS","2.28082977683101","5460.60800184198","72.2658536585366","184.74328613","1614.24664804263","13.8","1221003","101.855949401855"
2004,"YR2004","Mexico","MEX","4.12339368005276","7849.66759649565","73.432","446.13604736","1929.3038609613","20","104394131","108.834548950195"
2004,"YR2004","Micronesia, Fed. Sts.","FSM","0.00178691087781997","2104.42804750084","64.898","257.98867798","NA","31.6","111925","111.908386230469"
2004,"YR2004","Moldova","MDA","2.72501288836449","897.178494749468","68.017","64.60713959","2440.24305055588","19.3","2896023","NA"
2004,"YR2004","Monaco","MCO","NA","125160.228087598","84.151","5681.51171875","NA","3.7","32307","NA"
2004,"YR2004","Mongolia","MNG","3.81795335056602","794.154552001815","64.630243902439","33.7024498","1190.39456038322","34.4","2508412","108.216423034668"
2004,"YR2004","Montenegro","MNE","NA","3380.16512135859","74.2056097560976","NA","NA","10.1","613353","104.632583618164"
2004,"YR2004","Morocco","MAR","1.42987260916412","2183.55541992188","68.272","91.17259979","559.008778347477","38.5","29953018","106.015579223633"
2004,"YR2004","Mozambique","MOZ","0.140133877928236","400.056973161545","51.855","14.12452602","452.412217488706","84.6","19840313","93.0763931274414"
2004,"YR2004","Myanmar","MMR","0.225863126405762","224.508811413327","61.443","7.01517916","83.0699385996303","66.9","47068772","103.697303771973"
2004,"YR2004","Namibia","NAM","1.23455137321699","3403.15496192955","52.175","373.46408081","1429.39381550316","41.5","1942082","110.676361083984"
2004,"YR2004","Nauru","NRU","0","3040.51349889","59.346","216.23666382","NA","32.3","10060","98.900390625"
2004,"YR2004","Nepal","NPL","0.112501007047178","279.587750044428","64.744","12.92468262","72.7226435249788","50.9","26016656","112.833976745605"
2004,"YR2004","Netherlands","NLD","11.4700426777688","40611.3414353091","79.0951219512195","3689.46435547","6882.97022088311","4.6","16281779","108.201370239258"
2004,"YR2004","New Caledonia","NCL","10.1070366864298","24475.6488547037","74.713","NA","NA","NA","240852","NA"
2004,"YR2004","New Zealand","NZL","8.69032415902141","25420.234882944","79.5487804878049","1981.9720459","9731.13149847095","5.5","4087500","99.6674575805664"
2004,"YR2004","Nicaragua","NIC","0.880651905436692","1098.62118662335","69.51","66.54763794","399.39980033803","24.9","5272912","117.809127807617"
2004,"YR2004","Niger","NER","0.0627702618968002","283.468281798296","52.402","14.06374931","33.1679058899869","89.3","13265836","46.0418281555176"
2004,"YR2004","Nigeria","NGA","0.736921009510727","962.48104194733","49.148","42.81798172","139.603094620336","86.4","141057045","95.7809066772461"
2004,"YR2004","North Macedonia","MKD","4.56366624904647","2818.5814561242","73.5975609756098","230.68000793","3207.04538172569","12.6","2016186","97.4486389160156"
2004,"YR2004","Northern Mariana Islands","MNP","0.00156401513966655","18924.5831899653","76.789","NA","NA","NA","63938","NA"
2004,"YR2004","Norway","NOR","9.7760844615857","57768.6980958462","79.8414634146342","5097.34423828","24214.1069838041","3.4","4591910","99.3458099365234"
2004,"YR2004","Oman","OMN","13.2140812143607","11800.8507411171","74.82","306.42941284","3894.26073707773","10.8","2404821","NA"
2004,"YR2004","Pakistan","PAK","0.767369779199701","771.902247348954","63.097","15.53542328","377.7366509814","81.8","171286000","68.6156463623047"
2004,"YR2004","Palau","PLW","76.7810292633703","8393.73052541231","65.816","765.0546875","NA","19.3","19820","108.352798461914"
2004,"YR2004","Panama","PAN","1.69444397452598","4644.56581177581","74.845","344.4079895","1432.10643602043","17.8","3251155","108.947196960449"
2004,"YR2004","Papua New Guinea","PNG","0.761531096274503","620.596147680561","61.795","25.73586273","NA","52.4","6328041","56.0239791870117"
2004,"YR2004","Paraguay","PRY","0.768516241584581","1786.21533938543","71.054","88.10053253","876.734701452718","26.4","5388175","115.572067260742"
2004,"YR2004","Peru","PER","1.1424738952305","2397.25147277714","71.447","105.16587067","786.150029854026","22.7","27852190","114.192283630371"
2004,"YR2004","Philippines","PHL","0.876070774131651","1099.63013023758","68.301","33.50411606","564.040508873111","25.5","86394504","102.275131225586"
2004,"YR2004","Poland","POL","8.31504253471681","6711.72715262967","74.8463414634146","392.00338745","3416.11863238342","6.7","38182222","100.051498413086"
2004,"YR2004","Portugal","PRT","6.15858031692713","18064.1580932987","77.6707317073171","1723.74401855","4533.53969496543","3.9","10483861","114.672149658203"
2004,"YR2004","Puerto Rico (US)","PRI","6.84176501053862","20988.9923326534","76.913","NA","NA","NA","3826878","NA"
2004,"YR2004","Qatar","QAT","53.2363848903188","41035.5008380177","76.484","1261.61999512","15927.1826330735","9","773332","93.3679122924805"
2004,"YR2004","Romania","ROU","4.92175276345778","3494.99056448955","71.5609756097561","190.7950592","2295.57050548981","16.5","21451748","105.122337341309"
2004,"YR2004","Russian Federation","RUS","12.0698465708905","4102.36474609375","65.4709756097561","207.61283875","5633.84550039094","11.9","144067316","NA"
2004,"YR2004","Rwanda","RWA","0.0778850119158284","269.540446333402","55.52","20.23413277","23.59120791975","71.1","8816844","131.434463500977"
2004,"YR2004","Samoa","WSM","1.13074432614403","2189.26042607992","71.508","104.42662811","NA","15.1","186249","102.40113067627"
2004,"YR2004","San Marino","SMR","NA","58232.0176184948","81.592","2958.87963867","NA","3.7","29457","98.2324905395508"
2004,"YR2004","Sao Tome and Principe","STP","0.523762721537047","726.560882130444","62.56","71.05591583","NA","37.8","157705","123.559432983398"
2004,"YR2004","Saudi Arabia","SAU","16.6257165924061","13154.4978989446","74.027","471.45797729","7470.86349003634","15.5","19669480","NA"
2004,"YR2004","Senegal","SEN","0.471678172078985","918.102079522155","60.308","41.94406128","138.214368754843","57.5","10975704","78.7173461914062"
2004,"YR2004","Serbia","SRB","NA","3597.08798057009","72.6829268292683","274.45532227","4258.25156833764","8.4","7463157","101.55493927002"
2004,"YR2004","Seychelles","SYC","12.8705668384359","10827.671636033","72.6609756097561","444.24789429","NA","12","82475","95.1495666503906"
2004,"YR2004","Sierra Leone","SLE","0.114363772394994","417.749983329227","47.485","23.03477859","NA","112.4","5355717","NA"
2004,"YR2004","Singapore","SGP","10.6855268387372","27608.080013423","79.490243902439","868.43688965","8314.32532116821","2.4","4166664","NA"
2004,"YR2004","Sint Maarten (Dutch part)","SXM","NA","NA","74.618","NA","NA","NA","31690","NA"
2004,"YR2004","Slovak Republic","SVK","7.78810858704312","10650.1290097126","73.9585365853659","511.52990723","5097.83555585338","7.1","5372280","104.143577575684"
2004,"YR2004","Slovenia","SVN","8.71266672408578","17103.8297783905","77.2073170731707","1368.64855957","6830.70507337963","3.7","1997012","96.6843719482422"
2004,"YR2004","Solomon Islands","SLB","0.603652254161829","986.070953503889","67.628","64.72148895","NA","22.5","474611","NA"
2004,"YR2004","Somalia, Fed. Rep.","SOM","0.0721817084294735","375.410326225387","50.685","NA","NA","104.3","10280998","NA"
2004,"YR2004","South Africa","ZAF","8.69023374521021","5221.46333731721","53.963","362.28662109","4430.65327702987","49","48991421","97.8168182373047"
2004,"YR2004","South Sudan","SSD","NA","NA","53.052","NA","NA","100.8","7233041","NA"
2004,"YR2004","Spain","ESP","8.21253115688392","24925.0267844576","79.8707317073171","1932.21398926","5891.53857256302","3.9","42921895","105.000923156738"
2004,"YR2004","Sri Lanka","LKA","0.661039481809803","1028.62068132555","68.022","49.14835358","342.001945976138","16.7","20087605","92.1975326538086"
2004,"YR2004","St. Kitts and Nevis","KNA","1.41206952391234","10944.6183741768","70.92","491.62530518","NA","17.3","46315","109.938102722168"
2004,"YR2004","St. Lucia","LCA","0.669755660957507","6494.60034867886","72.453","309.42208862","NA","16","164239","101.370269775391"
2004,"YR2004","St. Martin (French part)","MAF","NA","NA","77.612","NA","NA","NA","33171","NA"
2004,"YR2004","St. Vincent and the Grenadines","VCT","0.569858643151504","4873.48947742443","70.445","188.43644714","NA","19.9","112835","110.721046447754"
2004,"YR2004","Sudan","SDN","0.302186395708402","705.113342285156","56.773","29.30404472","86.1024071464409","68.2","30556637","58.0592002868652"
2004,"YR2004","Suriname","SUR","2.71227401770304","2887.7721728844","66.362","212.50817871","2490.64548580235","24.3","513923","NA"
2004,"YR2004","Sweden","SWE","6.45636291240893","42758.0048564929","80.4975609756098","3488.65771484","15420.9731416948","3.1","8993531","100.143241882324"
2004,"YR2004","Switzerland","CHE","6.27946614341052","54659.4571488233","81.0878048780488","5593.4765625","8205.69379366341","4.4","7389625","104.152870178223"
2004,"YR2004","Syrian Arab Republic","SYR","2.61941034118409","1368.1148230028","72.494","60.20412827","1358.73751661611","18.5","18336875","114.180770874023"
2004,"YR2004","Tajikistan","TJK","0.493642117490682","305.745158587502","66.604","14.6509676","2119.4168893905","44.8","6790547","96.8863906860352"
2004,"YR2004","Tanzania","TZA","0.142837770195217","450.385284423828","56.836","23.4493866","79.507383795629","66.4","38109668","101.592483520508"
2004,"YR2004","Thailand","THA","3.37869799549585","2641.56268717857","72.1","82.91682434","1814.48870499039","15.4","65452047","97.9626998901367"
2004,"YR2004","Timor-Leste","TLS","0.555176444502806","474.420726695663","60.743","20.22569466","NA","68.7","929074","126.797088623047"
2004,"YR2004","Togo","TGO","0.241902583126364","560.266308533382","55.594","18.62999153","103.045585119866","62.8","5696508","110.338851928711"
2004,"YR2004","Tonga","TON","1.06404240941839","2195.44890047673","70.433","102.70134735","NA","12.4","105071","112.474533081055"
2004,"YR2004","Trinidad and Tobago","TTO","21.4812172025747","9871.03419820086","69.879","431.37268066","4505.79018567245","24.7","1345380","96.1885528564453"
2004,"YR2004","Tunisia","TUN","2.24425872376825","3067.41936376975","73.519","167.27586365","1019.95216877794","19.6","10166163","110.606986999512"
2004,"YR2004","Turkiye","TUR","3.43889343076092","5979.6054216148","73.223","292.65307617","1848.21640498131","22.8","68592617","104.270729064941"
2004,"YR2004","Turkmenistan","TKM","10.3515202316697","1379.23009682692","66.055","302.85839844","1815.81910625718","45.7","4958093","NA"
2004,"YR2004","Turks and Caicos Islands","TCA","1.22506125306265","21246.00980049","75.63","NA","NA","6.6","22856","95.791862487793"
2004,"YR2004","Tuvalu","TUV","0","2322.56265072892","63.989","216.72221375","NA","32.9","9816","97.9079513549805"
2004,"YR2004","Uganda","UGA","0.0667402824171229","292.38185796262","53.699","18.60707474","36.6789832188128","71.7","27154515","127.906692504883"
2004,"YR2004","Ukraine","UKR","7.68697352392554","1401.01806640625","67.472","83.23918915","3116.47637396524","14.6","47979507","98.8630523681641"
2004,"YR2004","United Arab Emirates","ARE","25.9698706267172","33376.7152295209","80.272","821.74920654","11101.0084292793","7.9","4428967","110.694122314453"
2004,"YR2004","United Kingdom","GBR","9.35478076788979","40504.4118103928","78.7463414634146","3361.65625","6138.60410694456","5.2","59987905","105.938087463379"
2004,"YR2004","United States","USA","20.0815597947275","41724.6316287624","77.4878048780488","6071.84423828","13388.5897105591","6.8","292805298","NA"
2004,"YR2004","Uruguay","URY","1.7528908230759","4168.66065438387","75.319","375.93881226","1956.04949883465","13.1","3283148","111.088363647461"
2004,"YR2004","Uzbekistan","UZB","5.07679600143684","462.171492867885","67.203","28.02430153","1549.98107905115","44.7","26029350","96.9909362792969"
2004,"YR2004","Vanuatu","VUT","0.42486789719558","1774.31867585894","68.985","62.80937958","NA","20.1","205711","118.650260925293"
2004,"YR2004","Venezuela, RB","VEN","5.68334234468926","4269.08970872392","72.752","NA","2760.16275564202","15.7","26340838","102.658088684082"
2004,"YR2004","Viet Nam","VNM","1.14424418007545","565.452284586212","73.062","31.97719193","500.367374633165","18.6","80338971","106.744956970215"
2004,"YR2004","Virgin Islands (U.S.)","VIR","0.00184389578301034","35006.3614404514","77.7731707317073","NA","NA","NA","108466","NA"
2004,"YR2004","West Bank and Gaza","PSE","NA","1422.19088643544","71.094","150.72610474","NA","23.3","3236626","93.6227035522461"
2004,"YR2004","Yemen, Rep.","YEM","0.925129916420184","627.632023395762","64.881","34.62483978","153.336700283822","61.9","22095167","77.4495697021484"
2004,"YR2004","Zambia","ZMB","0.203153975614114","548.685974566277","50.54","29.99057961","703.462754839878","66.7","11338198","102.254737854004"
2004,"YR2004","Zimbabwe","ZWE","0.838216656520482","469.719298949304","46.043","NA","831.803857965488","64.2","12365896","NA"
2005,"YR2005","Afghanistan","AFG","0.052297588398106","254.184249149336","58.247","25.11388779","NA","93.7","24404567","99.50390625"
2005,"YR2005","Albania","ALB","1.3776914859669","2741.72136549578","76.427","149.97515869","1722.07284972507","13.5","3011487","107.016143798828"
2005,"YR2005","Algeria","DZA","3.06259438261496","3233.13339634212","72.836","100.83694458","891.714578002056","29","33109249","112.398590087891"
2005,"YR2005","American Samoa","ASM","0.00176625395199322","8831.26975996609","72.382","NA","NA","NA","56617","NA"
2005,"YR2005","Andorra","AND","NA","40829.8116399538","83.086","2279.53051758","NA","5.4","77421","90.0573196411133"
2005,"YR2005","Angola","AGO","0.810676972733782","2145.88621096327","52.13","54.66142273","102.378493445781","94.4","19291161","NA"
2005,"YR2005","Antigua and Barbuda","ATG","2.16678599690997","14368.5708796058","75.364","641.3157959","NA","10.8","79611","NA"
2005,"YR2005","Argentina","ARG","3.91742679391727","5067.65342293276","75.231","395.64596558","2369.54636954086","14.4","39216789","114.580780029297"
2005,"YR2005","Armenia","ARM","1.41835113145182","1557.48458908655","73.0756097560976","95.55093384","1441.647597254","21.3","3146400","100.4091796875"
2005,"YR2005","Aruba","ABW","3.94633072156501","24171.8371325422","73.415","NA","NA","NA","97635","116.929039001465"
2005,"YR2005","Australia","AUS","19.0378039300894","34535.20727091","80.8414634146341","2995.87255859","10556.3090045202","4.8","20176844","103.397911071777"
2005,"YR2005","Austria","AUT","9.77338007389313","38157.37022862","79.3317073170732","3720.02441406","8024.35247499675","4.1","8227829","102.08748626709"
2005,"YR2005","Azerbaijan","AZE","3.72019280611546","1578.36733030667","67.71","34.35204697","2388.38873430769","41.4","8391850","95.526969909668"
2005,"YR2005","Bahamas, The","BHS","2.50251530995016","28602.4181869995","73.413","1153.21594238","NA","14.5","343894","101.074859619141"
2005,"YR2005","Bahrain","BHR","26.2934535823821","17966.1657837625","76.125","557.9574585","21333.8553726168","8.8","888822","95.1477508544922"
2005,"YR2005","Bangladesh","BGD","0.279053178068632","480.08585075452","65.509","11.31403732","169.186794867009","46","144715786","96.386833190918"
2005,"YR2005","Barbados","BRB","2.40299807224253","14214.4202213572","74.96","963.07849121","NA","13.5","268706","101.593612670898"
2005,"YR2005","Belarus","BLR","6.21065065245296","3126.07176665248","68.8512195121951","196.13806152","3245.37208781327","6.7","9663915","102.126327514648"
2005,"YR2005","Belgium","BEL","11.3572144110239","36809.7013403619","78.9804878048781","3415.64599609","8409.98387478042","4.1","10478617","103.112442016602"
2005,"YR2005","Belize","BLZ","0.539446825700405","5270.41479135312","70.335","181.24623108","NA","17.1","279731","120.297348022461"
2005,"YR2005","Benin","BEN","0.332477109339693","779.437777753268","57.738","25.12485313","69.9014875606209","70.9","8426144","94.2145690917969"
2005,"YR2005","Bermuda","BMU","2.9659868284671","77628.103522508","78.874","NA","NA","NA","62711","100.932991027832"
2005,"YR2005","Bhutan","BTN","0.82025790757934","1299.94938578359","65.875","46.79434204","NA","44.1","661865","92.4433975219727"
2005,"YR2005","Bolivia","BOL","1.06158115040733","1020.12326200737","64.182","51.76200867","467.163222107963","45.7","9360754","115.199371337891"
2005,"YR2005","Bosnia and Herzegovina","BIH","4.11237124047325","2739.61076866057","76.424","241.64047241","2196.51296853186","6.4","4096493","NA"
2005,"YR2005","Botswana","BWA","2.38640952628899","5391.07076619634","54.386","281.38796997","1432.1609542377","43","1839877","111.46208190918"
2005,"YR2005","Brazil","BRA","1.99935674253319","4827.78165890291","71.832","387.93121338","2031.50607953893","21","184688101","NA"
2005,"YR2005","British Virgin Islands","VGB","1.57616733572787","NA","75.569","NA","NA","13.9","23665","109.234832763672"
2005,"YR2005","Brunei Darussalam","BRN","16.7426361599929","29386.2703822862","74.683","657.31945801","8609.25676202788","7.8","358916","119.844757080078"
2005,"YR2005","Bulgaria","BGR","6.8534654520215","3899.82596332878","72.5609756097561","267.74139404","4165.18039235553","11","7658972","110.920433044434"
2005,"YR2005","Burkina Faso","BFA","0.0817032694873567","441.164148016012","53.271","21.34285545","40.194879129333","80.3","13932123","56.6982612609863"
2005,"YR2005","Burundi","BDI","0.0242510542948156","147.234619294225","53.053","11.13118172","NA","73.4","7587299","84.5035934448242"
2005,"YR2005","Cabo Verde","CPV","1.25186811374623","2004.14680417563","70.936","96.08917999","NA","23.9","485115","112.191917419434"
2005,"YR2005","Cambodia","KHM","0.201001517798453","525.797325120926","64.113","32.33660507","65.9265334355418","54.5","13439202","129.551315307617"
2005,"YR2005","Cameroon","CMR","0.320435144753662","1142.62466252106","54.904","43.10830688","193.621002057208","73.3","17074594","107.316940307617"
2005,"YR2005","Canada","CAN","18.0601166179094","36383.6600068095","80.1126829268293","3268.46850586","17852.8916222112","5.2","32242732","98.5980606079102"
2005,"YR2005","Cayman Islands","CYM","3.14396853894161","NA","74.863","NA","NA","NA","46788","95.6598815917969"
2005,"YR2005","Central African Republic","CAF","0.0588974564039908","311.950023138687","48.207","13.93517494","NA","90.5","4288810","57.085090637207"
2005,"YR2005","Chad","TCD","0.04656232729143","838.092107712557","48.86","31.27608871","6.48716142342651","93","10328092","70.3077011108398"
2005,"YR2005","Channel Islands","CHI","NA","57647.1188908006","80.1","NA","NA","NA","153126","NA"
2005,"YR2005","Chile","CHL","3.6175914799259","7480.32330998636","78.459","495.56002808","3064.20455400398","7.7","16348778","105.35050201416"
2005,"YR2005","China","CHN","4.78299420120885","1777.64496828464","74.085","73.00266266","1782.31215291627","19.4","1303720000","NA"
2005,"YR2005","Colombia","COL","1.46901976755809","3456.06610874512","73.156","209.68319702","920.577777143746","18.8","42128977","124.040641784668"
2005,"YR2005","Comoros","COM","0.228961137347999","1105.78796866788","60.883","67.80059814","NA","54.6","592677","NA"
2005,"YR2005","Congo, Dem. Rep.","COD","0.0422504365918147","214.539740473519","54.001","8.55065727","83.3847661323576","78.6","58775724","NA"
2005,"YR2005","Congo, Rep.","COG","1.17157455930687","1799.05158366154","58.73","30.90304375","114.976951855498","56.3","3696393","105.244941711426"
2005,"YR2005","Costa Rica","CRI","1.49160807652233","4703.00721784778","78.877","313.48355103","1730.95155400775","9.7","4261240","107.09986114502"
2005,"YR2005","Cote d'Ivoire","CIV","0.318684175934195","1197.74616979415","52.432","46.69436264","157.012561702548","80.2","20068458","NA"
2005,"YR2005","Croatia","HRV","5.30160818255534","10443.5278353294","75.2446341463415","726.6114502","3582.24607292794","5.8","4310145","100.140830993652"
2005,"YR2005","Cuba","CUB","2.32679017565643","3786.33799225291","77.54","331.50354004","1154.97781409084","5.6","11262554","103.219841003418"
2005,"YR2005","Curacao","CUW","NA","17032.3356620744","73.873","NA","7613.07007220794","NA","137658","NA"
2005,"YR2005","Cyprus","CYP","7.63016201306566","24959.26171875","79.198","1366.01708984","4065.0445736191","3.9","1036151","99.8711776733398"
2005,"YR2005","Czechia","CZE","12.6378778002542","13442.4916284309","75.9243902439025","852.65246582","6357.42109460812","3.5","10211216","106.737777709961"
2005,"YR2005","Denmark","DNK","9.34585026622716","48925.8076698784","77.8439024390244","4436.07421875","6659.00042661297","4.1","5419432","98.2105865478516"
2005,"YR2005","Djibouti","DJI","0.898629235897026","844.4483573908","58.548","45.12551498","NA","73.3","839167","NA"
2005,"YR2005","Dominica","DMA","0.856926702941776","5695.22442394675","72.016","263.66098022","NA","19","68734","104.067459106445"
2005,"YR2005","Dominican Republic","DOM","2.03684886147845","3878.31206735244","71.043","168.85827637","1270.02241942957","31.2","9225034","108.274391174316"
2005,"YR2005","Ecuador","ECU","2.08473639953538","2909.02606014388","73.909","170.44190979","848.10499486392","19.5","13846163","107.851249694824"
2005,"YR2005","Egypt, Arab Rep.","EGY","2.1995658648073","1105.53920713903","68.355","59.4683876","1175.17657364636","31.2","81101004","89.0111618041992"
2005,"YR2005","El Salvador","SLV","1.17101134978182","2447.39140845394","69.336","225.17417908","761.292251969752","20.1","6005578","117.893600463867"
2005,"YR2005","Equatorial Guinea","GNQ","6.75102679320686","8673.9026086535","55.766","122.75533295","177.333599333732","90.6","947367","68.3863525390625"
2005,"YR2005","Eritrea","ERI","0.227039153168759","412.753079199423","60.628","21.92651939","94.3178209952973","43.3","2661215","103.574653625488"
2005,"YR2005","Estonia","EST","14.813456108948","10414.6381183565","72.5682926829268","549.63024902","5531.54582864313","5.6","1354775","103.570648193359"
2005,"YR2005","Eswatini","SWZ","0.918331600282478","2871.06877437449","43.958","217.26066589","868.378957982321","74.7","1079022","108.126197814941"
2005,"YR2005","Ethiopia","ETH","0.0698363747100678","158.243458082465","54.364","6.4820013","32.6666153698722","74.4","78367470","74.5096893310547"
2005,"YR2005","Faroe Islands","FRO","0.0392894807584938","36389.081644098","79.4414634146342","NA","NA","NA","48359","NA"
2005,"YR2005","Fiji","FJI","1.96151540324509","3377.69126953493","65.983","120.21074677","NA","17.3","882379","NA"
2005,"YR2005","Finland","FIN","11.1028086409399","39049.8703780223","78.8170731707317","3236.85839844","16117.8903321632","3","5246096","99.7841110229492"
2005,"YR2005","France","FRA","6.45391402908229","34696.3718316971","80.1634146341463","3575.02514648","7652.6664232807","3.4","63180854","104.636489868164"
2005,"YR2005","French Polynesia","PYF","3.62726246305495","21984.1936230719","79.951","NA","NA","NA","259507","NA"
2005,"YR2005","Gabon","GAB","4.36742182241825","6547.87613955186","62.978","188.91426086","868.468973245553","44.4","1463495","NA"
2005,"YR2005","Gambia, The","GMB","0.199035774250961","616.483657865348","59.11","33.2039566","NA","61.6","1667037","72.1908874511719"
2005,"YR2005","Georgia","GEO","1.27593582421795","1642.78359414797","70.689","132.22496033","1916.47902904546","19.2","3902469","109.41764831543"
2005,"YR2005","Germany","DEU","10.2067903422435","35084.4363546269","78.9317073170732","3544.56616211","7144.70873822785","3.9","82469422","103.440620422363"
2005,"YR2005","Ghana","GHA","0.316524627476198","478.611909191028","59.638","38.51657486","235.907910033204","53.4","22449438","86.7024688720703"
2005,"YR2005","Gibraltar","GIB","13.9320371703871","NA","80.991","NA","4834.89352947228","NA","29163","NA"
2005,"YR2005","Greece","GRC","9.43267845080244","22054.1315756886","79.2390243902439","1935.26757813","5297.20002541112","3.9","10987314","99.719970703125"
2005,"YR2005","Greenland","GRL","10.728023184333","32489.7277309899","68.2351219512195","NA","NA","NA","56935","NA"
2005,"YR2005","Grenada","GRD","0.649753039167441","6338.56011405358","73.7","326.09225464","NA","13","109734","99.8684768676758"
2005,"YR2005","Guam","GUM","0.00182520609618836","25631.9776108052","76.427","NA","NA","NA","164365","NA"
2005,"YR2005","Guatemala","GTM","0.898994004185174","2046.46611650758","68.167","132.41906738","509.794402026524","34","13087629","109.972137451172"
2005,"YR2005","Guinea","GIN","0.189522990005023","463.17768685098","54.422","19.66388702","NA","81.4","9245844","77.486198425293"
2005,"YR2005","Guinea-Bissau","GNB","0.199263888939153","463.073962650452","52.949","20.99864388","NA","85","1381585","114.700538635254"
2005,"YR2005","Guyana","GUY","1.94949757791288","1084.06541388904","64.392","85.35713959","NA","37.2","760914","101.88932800293"
2005,"YR2005","Haiti","HTI","0.201859054461774","775.845704056916","60.318","25.25854683","37.8534009514999","61.7","9061273","NA"
2005,"YR2005","Honduras","HND","0.948804917659031","1304.70039153826","69.198","97.86359406","564.56266117348","24.1","7478355","102.47428894043"
2005,"YR2005","Hong Kong SAR, China","HKG","6.3120706863148","26649.637724155","81.6090243902439","NA","6327.42323724535","NA","6813200","100.73030090332"
2005,"YR2005","Hungary","HUN","6.06869292504807","11212.2046968994","72.6487804878049","895.20330811","3771.36461398831","6.4","10087065","100.982482910156"
2005,"YR2005","Iceland","ISL","10.5394056629844","57783.7745608117","81.5024390243902","5079.68945313","27988.0296831506","2.4","296734","99.1848678588867"
2005,"YR2005","India","IND","1.05460489385527","710.488080408949","64.939","27.49770737","458.878379944817","56.7","1154676322","NA"
2005,"YR2005","Indonesia","IDN","1.57055662745946","1238.21447629488","67.531","34.09753036","490.714212853765","33.2","230871650","109.01708984375"
