year,country,country_code,co2_per_capita,gdp_per_capita,life_expectancy,health_expenditure,electric_power,infant_mortality,population,school_enrollment,region
2004,Bermuda,BMU,2.76556630165454,71692.1589001679,78.898,,,,62555.0,102.27513885498,Other
2004,Bhutan,BTN,0.770124695639342,1130.35934606796,65.29,46.06135941,,47.2,650544.0,88.8356399536133,South Asia
2004,Bolivia,BOL,1.02693451431925,953.191893246277,63.819,46.35359192,438.925904852815,48.2,9204287.0,115.955810546875,Latin America
2004,Bosnia and Herzegovina,BIH,3.87204789582773,2452.6860917386,76.489,222.27758789,2110.6079299452,6.6,4140987.0,101.0491638183595,Other
2004,Botswana,BWA,2.24298424145033,4956.69287735214,53.573,297.2512207,1445.92633910044,44.5,1807146.0,110.615211486816,Other
2004,Brazil,BRA,1.99978275095698,3663.82262497811,71.361,297.68243408,1970.41586550174,22.4,182675143.0,106.4528388977055,Latin America
2004,British Virgin Islands,VGB,1.55150561601329,,75.404,,,14.0,22881.0,107.827423095703,Other
2004,Brunei Darussalam,BRN,17.7642521768945,24423.0946995548,74.603,630.73266602,8755.74861650671,7.8,352911.0,119.105339050293,Other
2004,Bulgaria,BGR,6.66896898479433,3389.68743360274,72.5634146341463,233.11332703,3971.82273619063,11.8,7716860.0,111.75122833252,Other
2004,Burkina Faso,BFA,0.0791894660751542,403.81283743461,52.6,21.12279129,36.5911479198636,83.2,13500533.0,52.1790885925293,Other
2004,Burundi,BDI,0.0299699507130413,125.194965184533,52.217,8.88248062,,77.1,7310656.0,79.2554397583008,Other
2004,Cabo Verde,CPV,0.81252477209671,1929.49081468781,70.499,93.43228912,,23.9,479370.0,112.934593200684,Other
2004,Cambodia,KHM,0.182676416757728,444.199067529081,63.256,28.80763817,55.0407554521115,59.3,13244731.0,129.020355224609,Other
2004,Cameroon,CMR,0.33936994141111,1133.39326749673,54.578,42.25278473,199.873730372866,74.9,16610487.0,109.464706420898,Other
2004,Canada,CAN,17.5256514747091,32145.5412620217,79.9921951219512,2896.19335938,16823.8281411075,5.3,31938807.0,99.4407424926758,North America
2004,Cayman Islands,CYM,3.08475921679308,87085.0945866141,74.596,,,,45352.0,99.5556869506836,Other
2004,Central African Republic,CAF,0.0611282223493176,303.461321152782,47.696,12.96809387,,92.6,4192826.0,51.2870597839355,Other
2004,Chad,TCD,0.0459171720747788,445.850767157087,48.687,27.74994278,6.14917123284633,94.8,9920036.0,73.4543685913086,Other
2004,Channel Islands,CHI,,56259.5344226334,79.8,,,,152039.0,,Other
2004,Chile,CHL,3.61395788630139,6120.59152055344,78.276,422.96481323,3031.81712206627,7.9,16187322.0,105.627876281738,Latin America
2004,China,CHN,4.24069749050016,1530.92726215723,73.727,64.28150177,1585.83878247787,21.3,1296075000.0,99.66376511565514,East Asia
2004,Colombia,COL,1.44656025415104,2818.57195413044,72.76,159.61109924,924.050790441587,19.3,41543171.0,122.84008026123,Latin America
2004,Comoros,COM,0.241431090538381,1072.28409029621,60.557,70.61806488,,56.5,580704.0,97.9237823486328,Other
2004,"Congo, Dem. Rep.",COD,0.0388664526195872,180.664764963633,53.534,7.83304834,82.1085172480783,81.3,56997741.0,101.68780899047844,Other
2004,"Congo, Rep.",COG,1.01524195118066,1306.10136324599,57.957,27.50056839,122.84206044839,60.6,3565554.0,105.246383666992,Other
2004,Costa Rica,CRI,1.47144886356872,4431.0117207843,78.512,293.77548218,1689.49243323576,9.9,4200078.0,109.149803161621,Other
2004,Cote d'Ivoire,CIV,0.305981117632049,1199.82524528546,51.939,47.04700851,159.020158203623,82.8,19595000.0,66.8685913085938,Other
2004,Croatia,HRV,5.27995632579101,9718.97322801967,75.520243902439,633.98242188,3429.35464386935,6.1,4304600.0,99.4886703491211,Other
2004,Cuba,CUB,2.25263365447208,3399.21962893402,77.326,232.22746277,1176.55370398646,5.8,11238756.0,103.290786743164,Other
2004,Curacao,CUW,,16671.3403391655,73.735,,7571.24120662931,,134192.0,113.350877192982,Other
2004,Cyprus,CYP,7.65231487166892,23792.619140625,79.007,1286.97155762,3917.96635146752,4.3,1017875.0,97.1988677978516,Other
2004,Czechia,CZE,12.8990092380177,11782.5546676117,75.7219512195122,746.32891846,6230.3982278885,3.7,10197101.0,106.529113769531,Other
2004,Denmark,DNK,10.0130575815849,46625.050098011,77.4926829268293,4189.47265625,6614.45977748638,4.2,5404523.0,100.0,Other
2004,Djibouti,DJI,0.958088616236788,806.261652944964,58.103,40.04951477,,74.9,826124.0,,Other
2004,Dominica,DMA,0.871097903829626,5778.83306546506,71.987,253.70576477,,18.5,68649.0,104.842819213867,Other
2004,Dominican Republic,DOM,1.91386125173149,2451.69161616569,70.73,105.12216187,1161.79302291559,31.5,9104892.0,107.716453552246,Other
2004,Ecuador,ECU,1.96681520153907,2586.20914663347,73.868,152.10868835,804.779236460556,20.3,13608701.0,107.823509216309,Latin America
2004,"Egypt, Arab Rep.",EGY,2.0184066565906,991.255689145253,68.211,50.33084488,1110.81832363429,32.6,79477443.0,89.3801803588867,Middle East & North Africa
2004,El Salvador,SLV,1.13733125428521,2285.68907438892,69.295,185.83404541,692.294382156824,21.2,6004671.0,117.880020141602,Other
2004,Equatorial Guinea,GNQ,6.97831022194269,4901.30127408119,55.307,104.54925537,178.905387941332,93.9,899917.0,74.8823432922363,Other
2004,Eritrea,ERI,0.276105306425318,426.840947887032,60.063,23.15624809,93.9081332140751,44.6,2598284.0,106.525672912598,Other
2004,Estonia,EST,14.7118270889142,8916.0728274602,71.909756097561,474.50796509,5429.52552199919,6.2,1362550.0,104.811653137207,Other
2004,Eswatini,SWZ,0.926703312370301,2525.5640452625,43.906,175.89544678,721.235157138877,75.7,1073159.0,105.444831848145,Other
2004,Ethiopia,ETH,0.0753366257956424,133.169812538096,53.735,5.7385993,30.0352775836694,77.9,76077206.0,63.5657081604004,Sub-Saharan Africa
2004,Faroe Islands,FRO,0.0392691798941799,35647.5440400531,79.190243902439,,,,48384.0,,Other
2004,Fiji,FJI,2.26335424753479,3097.19096651759,65.841,110.06819153,,17.1,874366.0,100.840873718262,Other
2004,Finland,FIN,13.4759720988521,37768.1334202029,78.7146341463415,3044.12109375,16777.5658490195,3.1,5228172.0,99.7934265136719,Other
2004,France,FRA,6.46668310699496,33644.9282220364,80.1634146341463,3458.62744141,7661.14620769659,3.5,62707588.0,99.8111801147461,Europe
2004,French Polynesia,PYF,3.45506035501107,21764.2203208782,79.829,,,,255654.0,,Other
2004,Gabon,GAB,4.66035316321154,5465.79193590708,62.694,183.92318726,869.437376944012,45.6,1421609.0,131.35324859619152,Other
2004,"Gambia, The",GMB,0.201565152173055,593.285346326581,58.749,32.15613174,,63.8,1621312.0,73.5793991088867,Other
2004,Georgia,GEO,1.09804600569342,1305.04748557208,71.011,105.09565735,1814.45965971879,21.2,3927340.0,112.910789489746,Other
2004,Germany,DEU,10.4632650583049,34566.7359143735,78.6804878048781,3447.26977539,7116.23381864374,4.0,82516260.0,103.642723083496,Europe
2004,Ghana,GHA,0.307147817356431,406.132105329565,59.316,23.57214928,210.990356908434,54.8,21868298.0,80.2254409790039,Sub-Saharan Africa
2004,Gibraltar,GIB,13.7140867142608,,80.856,,4596.90057461257,,28715.0,108.594303794301,Other
2004,Greece,GRC,9.27329917524567,21449.2552764245,79.0390243902439,1782.69592285,5200.02435386272,4.1,10955141.0,99.3358383178711,Other
2004,Greenland,GRL,10.6137298323315,32030.9987915109,67.7263414634146,,,,56898.0,,Other
2004,Grenada,GRD,0.607374477465858,5480.26117644588,72.447,294.12390137,,12.9,109323.0,106.289047241211,Other
2004,Guam,GUM,0.001831390025029,23618.8266894573,76.114,,,,163810.0,,Other
2004,Guatemala,GTM,0.846049807759606,1840.91184884,68.245,122.16271973,482.143060708175,35.3,12807402.0,108.796012878418,Other
2004,Guinea,GIN,0.201970135696478,584.897740538081,53.975,26.41420937,,83.8,9062726.0,75.5423583984375,Other
2004,Guinea-Bissau,GNB,0.199842467524673,431.376557669634,52.8,18.42279816,,88.3,1349563.0,107.977500915527,Other
2004,Guyana,GUY,2.19499014976037,1033.31030902188,64.214,74.69225311,,37.9,762418.0,96.9906692504883,Other
2004,Haiti,HTI,0.200981721863878,683.185298155273,58.517,24.0406456,28.730914003324,63.1,8910263.0,,Other
2004,Honduras,HND,1.07270947201765,1215.13995412761,69.05,83.29620361,550.212810148905,25.1,7298994.0,106.424087524414,Other
2004,"Hong Kong SAR, China",HKG,6.00745927618486,24928.1003722551,81.7992682926829,,6210.80563131127,,6783500.0,100.331642150879,East Asia
2004,Hungary,HUN,6.01747516064377,10291.2694721409,72.6487804878049,798.45361328,3680.16846694408,6.8,10107146.0,100.859748840332,Other
2004,Iceland,ISL,10.8729294630813,47809.6073050042,80.9975609756098,4414.23339844,28215.4522484028,2.6,292074.0,99.1075668334961,Other
2004,India,IND,1.02822643182898,624.258826510066,64.484,24.9240799,441.628299383254,58.6,1135991513.0,102.6217161674465,South Asia
2004,Indonesia,IDN,1.58011931285841,1126.84004447173,65.521,25.98270035,464.715295314152,36.7,227926649.0,109.678840637207,Other
2004,"Iran, Islamic Rep.",IRN,6.19124691935171,2672.4226651404,72.04,139.75932312,1972.19279189077,24.8,70256316.0,108.260078430176,Middle East & North Africa
2004,Iraq,IRQ,3.27515771880636,1328.37157628292,64.634,51.81518173,1147.15135080371,35.7,27577878.0,95.6360015869141,Middle East & North Africa
2004,Ireland,IRL,11.0536619018628,47754.2023194244,78.5390243902439,3483.16064453,6170.85583188502,4.7,4070262.0,102.96354675293,Other
2004,Isle of Man,IMN,,35564.6023910146,76.876,,,,78792.0,,Other
2004,Israel,ISR,9.4006168306653,20568.0694088834,80.1463414634146,1438.98999023,6525.92157438684,4.7,6809000.0,96.4518280029297,Other
2004,Italy,ITA,8.51073142040319,31348.1901841445,80.7804878048781,2560.45776367,5673.94660654972,3.9,57828179.0,103.984909057617,Europe
2004,Jamaica,JAM,3.96703121930227,3807.56293124552,71.542,222.27250671,2427.19082412596,17.9,2672225.0,93.2493362426758,Other
2004,Japan,JPN,9.91730575058116,38298.9801712303,82.030243902439,2884.67358398,8137.06843246374,2.8,127761000.0,102.236576080322,East Asia
2004,Jordan,JOR,3.23277844279412,1940.08641342805,72.788,175.04393005,1472.27306891241,20.3,5882061.0,96.6252517700195,Other
2004,Kazakhstan,KAZ,11.0129179145774,2722.47407755402,65.04,108.43822479,3655.35765287907,27.9,15850159.0,101.440238952637,Europe & Central Asia
2004,Kenya,KEN,0.231964810186713,463.662781300121,57.947,27.65002823,130.957866337419,52.5,34713455.0,103.729431152344,Sub-Saharan Africa
2004,Kiribati,KIR,0.482905760524536,1083.2688987175,65.416,132.29045105,,44.9,96085.0,107.773559570312,Other
2004,"Korea, Dem. People's Rep.",PRK,3.1550105065182,,69.294,,762.689897890092,26.8,24254943.0,92.0648422241211,Other
2004,"Korea, Rep.",KOR,10.8037309775721,17121.6301633201,77.6658536585366,764.49401855,7438.2958180706,4.7,48082519.0,100.176528930664,East Asia
2004,Kosovo,XKX,,4384.18796444738,73.132,,1974.4641817714,30.3,1822773.0,,Other
2004,Kuwait,KWT,31.975599354755,27552.2827399787,76.7276829268293,649.42504883,17020.1917193555,10.0,2157320.0,106.364921569824,Other
2004,Kyrgyz Republic,KGZ,1.09912153729309,433.233873286,68.1536585365854,26.37302399,1417.90537489571,35.7,5104713.0,94.6500473022461,Other
2004,Lao PDR,LAO,0.217585848686857,409.296298284117,60.08,16.23278809,156.184436696528,75.6,5781626.0,108.649421691895,Other
2004,Latvia,LVA,3.51629297934446,6109.73265186817,72.0268292682927,393.29806519,2607.4599601789,9.2,2263122.0,105.490577697754,Other
2004,Lebanon,LBN,3.62889487678395,4600.68371412993,75.693,368.01425171,2186.42965560472,14.1,4599279.0,88.6836776733398,Other
2004,Lesotho,LSO,0.206480651443919,766.685820928242,44.039,41.18851089,,80.2,1971129.0,124.347053527832,Other
2004,Liberia,LBR,0.172701505151269,284.140223992458,55.949,16.7787571,,93.9,3156892.0,79.5952338903314,Other
2004,Libya,LBY,9.27889988186574,5773.76333234281,71.21,200.83604431,3091.85100196228,18.8,5736693.0,108.333869934082,Other
2004,Liechtenstein,LIE,,100280.831356705,81.7707317073171,9870.385742185,,,34447.0,109.152221679688,Other
2004,Lithuania,LTU,3.86899905983728,6734.57487061946,71.9609756097561,366.95968628,3196.8493444771,7.5,3377075.0,103.970291137695,Other
2004,Luxembourg,LUX,25.9341402984097,76544.9170868473,79.1219512195122,5610.35351563,16300.1124220959,3.1,458095.0,99.0978927612305,Other
2004,"Macao SAR, China",MAC,4.47503848691445,23407.1993692194,80.9926829268293,,,,454700.0,105.103332519531,Other
2004,Madagascar,MDG,0.0900701514214735,272.20074858856,60.168,14.29298973,50.62717503373,56.2,18606608.0,124.89672088623,Other
2004,Malawi,MWI,0.251729158048841,404.674248445428,51.073,15.94395351,,70.2,12500737.0,133.789779663086,Other
2004,Malaysia,MYS,6.71466646648273,4939.24851854427,74.027,153.86297607,2976.54823031225,6.6,25256772.0,96.0182037353516,Other
2004,Maldives,MDV,2.45145365329299,4070.2609459446,73.008,304.5932312,,21.8,301413.0,119.83869934082,South Asia
2004,Mali,MLI,0.0697657965035285,495.006294680645,53.253,21.72010231,,90.5,13102409.0,66.4467468261719,Other
2004,Malta,MLT,6.49665560174248,15212.1313438497,79.2536585365854,1227.28881836,4797.29258251343,6.1,401268.0,105.063079833984,Other
2004,Marshall Islands,MHL,0.0019308374041821,2566.08291015814,64.044,363.40332031,,33.5,51791.0,110.887100219727,Other
2004,Mauritania,MRT,0.518255187780793,823.554457141893,63.369,31.47280884,,55.0,2868664.0,88.9611282348633,Other
2004,Mauritius,MUS,2.28082977683101,5460.60800184198,72.2658536585366,184.74328613,1614.24664804263,13.8,1221003.0,101.855949401855,Other
2004,Mexico,MEX,4.12339368005276,7849.66759649565,73.432,446.13604736,1929.3038609613,20.0,104394131.0,108.834548950195,Latin America
2004,"Micronesia, Fed. Sts.",FSM,0.0017869108778199,2104.42804750084,64.898,257.98867798,,31.6,111925.0,111.908386230469,Other
2004,Moldova,MDA,2.72501288836449,897.178494749468,68.017,64.60713959,2440.24305055588,19.3,2896023.0,105.797449464884,Other
2004,Monaco,MCO,,125160.228087598,84.151,5681.51171875,,3.7,32307.0,128.4641990661625,Other
2004,Mongolia,MNG,3.81795335056602,794.154552001815,64.630243902439,33.7024498,1190.39456038322,34.4,2508412.0,108.216423034668,East Asia
2004,Montenegro,MNE,,3380.16512135859,74.2056097560976,825.5116271950001,5030.342371520825,10.1,613353.0,104.632583618164,Other
2004,Morocco,MAR,1.42987260916412,2183.55541992188,68.272,91.17259979,559.008778347477,38.5,29953018.0,106.015579223633,Middle East & North Africa
2004,Mozambique,MOZ,0.140133877928236,400.056973161545,51.855,14.12452602,452.412217488706,84.6,19840313.0,93.0763931274414,Sub-Saharan Africa
2004,Myanmar,MMR,0.225863126405762,224.508811413327,61.443,7.01517916,83.0699385996303,66.9,47068772.0,103.697303771973,Other
2004,Namibia,NAM,1.23455137321699,3403.15496192955,52.175,373.46408081,1429.39381550316,41.5,1942082.0,110.676361083984,Other
2004,Nauru,NRU,0.0,3040.51349889,59.346,216.23666382,,32.3,10060.0,98.900390625,Other
2004,Nepal,NPL,0.112501007047178,279.587750044428,64.744,12.92468262,72.7226435249788,50.9,26016656.0,112.833976745605,South Asia
2004,Netherlands,NLD,11.4700426777688,40611.3414353091,79.0951219512195,3689.46435547,6882.97022088311,4.6,16281779.0,108.201370239258,Europe
2004,New Caledonia,NCL,10.1070366864298,24475.6488547037,74.713,,,,240852.0,,Other
2004,New Zealand,NZL,8.69032415902141,25420.234882944,79.5487804878049,1981.9720459,9731.13149847095,5.5,4087500.0,99.6674575805664,Other
2004,Nicaragua,NIC,0.880651905436692,1098.62118662335,69.51,66.54763794,399.39980033803,24.9,5272912.0,117.809127807617,Other
2004,Niger,NER,0.0627702618968002,283.468281798296,52.402,14.06374931,33.1679058899869,89.3,13265836.0,46.0418281555176,Other
2004,Nigeria,NGA,0.736921009510727,962.48104194733,49.148,42.81798172,139.603094620336,86.4,141057045.0,95.7809066772461,Sub-Saharan Africa
2004,North Macedonia,MKD,4.56366624904647,2818.5814561242,73.5975609756098,230.68000793,3207.04538172569,12.6,2016186.0,97.4486389160156,Other
2004,Northern Mariana Islands,MNP,0.0015640151396665,18924.5831899653,76.789,,,,63938.0,,Other
2004,Norway,NOR,9.7760844615857,57768.6980958462,79.8414634146342,5097.34423828,24214.1069838041,3.4,4591910.0,99.3458099365234,Europe
2004,Oman,OMN,13.2140812143607,11800.8507411171,74.82,306.42941284,3894.26073707773,10.8,2404821.0,93.3386001586914,Other
2004,Pakistan,PAK,0.767369779199701,771.902247348954,63.097,15.53542328,377.7366509814,81.8,171286000.0,68.6156463623047,South Asia
2004,Palau,PLW,76.7810292633703,8393.73052541231,65.816,765.0546875,,19.3,19820.0,108.352798461914,Other
2004,Panama,PAN,1.69444397452598,4644.56581177581,74.845,344.4079895,1432.10643602043,17.8,3251155.0,108.947196960449,Other
2004,Papua New Guinea,PNG,0.761531096274503,620.596147680561,61.795,25.73586273,,52.4,6328041.0,56.0239791870117,Other
2004,Paraguay,PRY,0.768516241584581,1786.21533938543,71.054,88.10053253,876.734701452718,26.4,5388175.0,115.572067260742,Latin America
2004,Peru,PER,1.1424738952305,2397.25147277714,71.447,105.16587067,786.150029854026,22.7,27852190.0,114.192283630371,Latin America
2004,Philippines,PHL,0.876070774131651,1099.63013023758,68.301,33.50411606,564.040508873111,25.5,86394504.0,102.275131225586,Other
2004,Poland,POL,8.31504253471681,6711.72715262967,74.8463414634146,392.00338745,3416.11863238342,6.7,38182222.0,100.051498413086,Europe
2004,Portugal,PRT,6.15858031692713,18064.1580932987,77.6707317073171,1723.74401855,4533.53969496543,3.9,10483861.0,114.672149658203,Other
2004,Puerto Rico (US),PRI,6.84176501053862,20988.9923326534,76.913,,,,3826878.0,95.0853271484375,Other
2004,Qatar,QAT,53.2363848903188,41035.5008380177,76.484,1261.61999512,15927.1826330735,9.0,773332.0,93.3679122924805,Other
2004,Romania,ROU,4.92175276345778,3494.99056448955,71.5609756097561,190.7950592,2295.57050548981,16.5,21451748.0,105.122337341309,Other
2004,Russian Federation,RUS,12.0698465708905,4102.36474609375,65.4709756097561,207.61283875,5633.84550039094,11.9,144067316.0,101.31069845925799,Europe & Central Asia
2004,Rwanda,RWA,0.0778850119158284,269.540446333402,55.52,20.23413277,23.59120791975,71.1,8816844.0,131.434463500977,Other
2004,Samoa,WSM,1.13074432614403,2189.26042607992,71.508,104.42662811,,15.1,186249.0,102.40113067627,Other
2004,San Marino,SMR,,58232.0176184948,81.592,2958.87963867,,3.7,29457.0,98.2324905395508,Other
2004,Sao Tome and Principe,STP,0.523762721537047,726.560882130444,62.56,71.05591583,,37.8,157705.0,123.559432983398,Other
2004,Saudi Arabia,SAU,16.6257165924061,13154.4978989446,74.027,471.45797729,7470.86349003634,15.5,19669480.0,105.80186450639,Middle East & North Africa
2004,Senegal,SEN,0.471678172078985,918.102079522155,60.308,41.94406128,138.214368754843,57.5,10975704.0,78.7173461914062,Other
2004,Serbia,SRB,,3597.08798057009,72.6829268292683,274.45532227,4258.25156833764,8.4,7463157.0,101.55493927002,Other
2004,Seychelles,SYC,12.8705668384359,10827.671636033,72.6609756097561,444.24789429,,12.0,82475.0,95.1495666503906,Other
2004,Sierra Leone,SLE,0.114363772394994,417.749983329227,47.485,23.03477859,,112.4,5355717.0,134.828021398076,Other
2004,Singapore,SGP,10.6855268387372,27608.080013423,79.490243902439,868.43688965,8314.32532116821,2.4,4166664.0,100.39888801014149,Other
2004,Sint Maarten (Dutch part),SXM,,33624.8712674685,74.618,,,,31690.0,,Other
2004,Slovak Republic,SVK,7.78810858704312,10650.1290097126,73.9585365853659,511.52990723,5097.83555585338,7.1,5372280.0,104.143577575684,Other
2004,Slovenia,SVN,8.71266672408578,17103.8297783905,77.2073170731707,1368.64855957,6830.70507337963,3.7,1997012.0,96.6843719482422,Other
2004,Solomon Islands,SLB,0.603652254161829,986.070953503889,67.628,64.72148895,,22.5,474611.0,98.3559722900391,Other
2004,"Somalia, Fed. Rep.",SOM,0.0721817084294735,375.410326225387,50.685,13.25413895,,104.3,10280998.0,22.7854194641113,Other
2004,South Africa,ZAF,8.69023374521021,5221.46333731721,53.963,362.28662109,4430.65327702987,49.0,48991421.0,97.8168182373047,Sub-Saharan Africa
2004,South Sudan,SSD,,1654.21153546555,53.052,34.984127045,50.34480130305655,100.8,7233041.0,,Other
2004,Spain,ESP,8.21253115688392,24925.0267844576,79.8707317073171,1932.21398926,5891.53857256302,3.9,42921895.0,105.000923156738,Europe
2004,Sri Lanka,LKA,0.661039481809803,1028.62068132555,68.022,49.14835358,342.001945976138,16.7,20087605.0,92.1975326538086,South Asia
2004,St. Kitts and Nevis,KNA,1.41206952391234,10944.6183741768,70.92,491.62530518,,17.3,46315.0,109.938102722168,Other
2004,St. Lucia,LCA,0.669755660957507,6494.60034867886,72.453,309.42208862,,16.0,164239.0,101.370269775391,Other
2004,St. Martin (French part),MAF,,20350.7213080106,77.612,,,,33171.0,,Other
2004,St. Vincent and the Grenadines,VCT,0.569858643151504,4873.48947742443,70.445,188.43644714,,19.9,112835.0,110.721046447754,Other
2004,Sudan,SDN,0.302186395708402,705.113342285156,56.773,29.30404472,86.1024071464409,68.2,30556637.0,58.0592002868652,Other
2004,Suriname,SUR,2.71227401770304,2887.7721728844,66.362,212.50817871,2490.64548580235,24.3,513923.0,102.226742930095,Other
2004,Sweden,SWE,6.45636291240893,42758.0048564929,80.4975609756098,3488.65771484,15420.9731416948,3.1,8993531.0,100.143241882324,Europe
2004,Switzerland,CHE,6.27946614341052,54659.4571488233,81.0878048780488,5593.4765625,8205.69379366341,4.4,7389625.0,104.152870178223,Europe
2004,Syrian Arab Republic,SYR,2.61941034118409,1368.1148230028,72.494,60.20412827,1358.73751661611,18.5,18336875.0,114.180770874023,Other
2004,Tajikistan,TJK,0.493642117490682,305.745158587502,66.604,14.6509676,2119.4168893905,44.8,6790547.0,96.8863906860352,Other
2004,Tanzania,TZA,0.142837770195217,450.385284423828,56.836,23.4493866,79.507383795629,66.4,38109668.0,101.592483520508,Sub-Saharan Africa
2004,Thailand,THA,3.37869799549585,2641.56268717857,72.1,82.91682434,1814.48870499039,15.4,65452047.0,97.9626998901367,Other
2004,Timor-Leste,TLS,0.555176444502806,474.420726695663,60.743,20.22569466,,68.7,929074.0,126.797088623047,Other
2004,Togo,TGO,0.241902583126364,560.266308533382,55.594,18.62999153,103.045585119866,62.8,5696508.0,110.338851928711,Other
2004,Tonga,TON,1.06404240941839,2195.44890047673,70.433,102.70134735,,12.4,105071.0,112.474533081055,Other
2004,Trinidad and Tobago,TTO,21.4812172025747,9871.03419820086,69.879,431.37268066,4505.79018567245,24.7,1345380.0,96.1885528564453,Other
2004,Tunisia,TUN,2.24425872376825,3067.41936376975,73.519,167.27586365,1019.95216877794,19.6,10166163.0,110.606986999512,Other
2004,Turkiye,TUR,3.43889343076092,5979.6054216148,73.223,292.65307617,1848.21640498131,22.8,68592617.0,104.270729064941,Europe & Central Asia
2004,Turkmenistan,TKM,10.3515202316697,1379.23009682692,66.055,302.85839844,1815.81910625718,45.7,4958093.0,99.34364210422615,Other
2004,Turks and Caicos Islands,TCA,1.22506125306265,21246.00980049,75.63,,,6.6,22856.0,95.791862487793,Other
2004,Tuvalu,TUV,0.0,2322.56265072892,63.989,216.72221375,,32.9,9816.0,97.9079513549805,Other
2004,Uganda,UGA,0.0667402824171229,292.38185796262,53.699,18.60707474,36.6789832188128,71.7,27154515.0,127.906692504883,Sub-Saharan Africa
2004,Ukraine,UKR,7.68697352392554,1401.01806640625,67.472,83.23918915,3116.47637396524,14.6,47979507.0,98.8630523681641,Other
2004,United Arab Emirates,ARE,25.9698706267172,33376.7152295209,80.272,821.74920654,11101.0084292793,7.9,4428967.0,110.694122314453,Other
2004,United Kingdom,GBR,9.35478076788979,40504.4118103928,78.7463414634146,3361.65625,6138.60410694456,5.2,59987905.0,105.938087463379,Europe
2004,United States,USA,20.0815597947275,41724.6316287624,77.4878048780488,6071.84423828,13388.5897105591,6.8,292805298.0,100.981300354004,North America
2004,Uruguay,URY,1.7528908230759,4168.66065438387,75.319,375.93881226,1956.04949883465,13.1,3283148.0,111.088363647461,Latin America
2004,Uzbekistan,UZB,5.07679600143684,462.171492867885,67.203,28.02430153,1549.98107905115,44.7,26029350.0,96.9909362792969,Europe & Central Asia
2004,Vanuatu,VUT,0.42486789719558,1774.31867585894,68.985,62.80937958,,20.1,205711.0,118.650260925293,Other
2004,"Venezuela, RB",VEN,5.68334234468926,4269.08970872392,72.752,162.43952942,2760.16275564202,15.7,26340838.0,102.658088684082,Latin America
2004,Viet Nam,VNM,1.14424418007545,565.452284586212,73.062,31.97719193,500.367374633165,18.6,80338971.0,106.744956970215,Other
2004,Virgin Islands (U.S.),VIR,0.0018438957830103,35006.3614404514,77.7731707317073,,,,108466.0,,Other
2004,West Bank and Gaza,PSE,,1422.19088643544,71.094,150.72610474,,23.3,3236626.0,93.6227035522461,Other
2004,"Yemen, Rep.",YEM,0.925129916420184,627.632023395762,64.881,34.62483978,153.336700283822,61.9,22095167.0,77.4495697021484,Other
2004,Zambia,ZMB,0.203153975614114,548.685974566277,50.54,29.99057961,703.462754839878,66.7,11338198.0,102.254737854004,Other
2004,Zimbabwe,ZWE,0.838216656520482,469.719298949304,46.043,64.903011325,831.803857965488,64.2,12365896.0,94.0446874371403,Other
2005,Afghanistan,AFG,0.052297588398106,254.184249149336,58.247,25.11388779,,93.7,24404567.0,99.50390625,South Asia
2005,Albania,ALB,1.3776914859669,2741.72136549578,76.427,149.97515869,1722.07284972507,13.5,3011487.0,107.016143798828,Other
2005,Algeria,DZA,3.06259438261496,3233.13339634212,72.836,100.83694458,891.714578002056,29.0,33109249.0,112.398590087891,Middle East & North Africa
2005,American Samoa,ASM,0.0017662539519932,8831.26975996609,72.382,,,,56617.0,,Other
2005,Andorra,AND,,40829.8116399538,83.086,2279.53051758,,5.4,77421.0,90.0573196411133,Other
2005,Angola,AGO,0.810676972733782,2145.88621096327,52.13,54.66142273,102.378493445781,94.4,19291161.0,106.341453552246,Other
2005,Antigua and Barbuda,ATG,2.16678599690997,14368.5708796058,75.364,641.3157959,,10.8,79611.0,116.446899414062,Other
2005,Argentina,ARG,3.91742679391727,5067.65342293276,75.231,395.64596558,2369.54636954086,14.4,39216789.0,114.580780029297,Latin America
2005,Armenia,ARM,1.41835113145182,1557.48458908655,73.0756097560976,95.55093384,1441.647597254,21.3,3146400.0,100.4091796875,Other
2005,Aruba,ABW,3.94633072156501,24171.8371325422,73.415,,,,97635.0,116.929039001465,Other
2005,Australia,AUS,19.0378039300894,34535.20727091,80.8414634146341,2995.87255859,10556.3090045202,4.8,20176844.0,103.397911071777,Other
2005,Austria,AUT,9.77338007389313,38157.37022862,79.3317073170732,3720.02441406,8024.35247499675,4.1,8227829.0,102.08748626709,Europe
2005,Azerbaijan,AZE,3.72019280611546,1578.36733030667,67.71,34.35204697,2388.38873430769,41.4,8391850.0,95.526969909668,Other
2005,"Bahamas, The",BHS,2.50251530995016,28602.4181869995,73.413,1153.21594238,,14.5,343894.0,101.074859619141,Other
2005,Bahrain,BHR,26.2934535823821,17966.1657837625,76.125,557.9574585,21333.8553726168,8.8,888822.0,95.1477508544922,Other
2005,Bangladesh,BGD,0.279053178068632,480.08585075452,65.509,11.31403732,169.186794867009,46.0,144715786.0,96.386833190918,South Asia
2005,Barbados,BRB,2.40299807224253,14214.4202213572,74.96,963.07849121,,13.5,268706.0,101.593612670898,Other
